URL,Color,Body_type,Fuel_type,Engine_cc
contactcars.com/ar/new-cars/hyundai-elantra_ad/for-sale/a6625fc511ae,Gray,Sedan,Gas,1600
contactcars.com/ar/new-cars/renault-duster/for-sale/6cdd93615fa4,White,SUV,Gas,1300
contactcars.com/ar/new-cars/renault-taliant/for-sale/5389a0e4a86e,White,Sedan,Gas,1000
contactcars.com/ar/new-cars/mitsubishi-eclipse/for-sale/c6cef203bcb6,Red,SUV,Gas,1500
contactcars.com/ar/new-cars/baic-u5_plus/for-sale/af60fb70c765,Gray,Sedan,Gas,1500
contactcars.com/ar/new-cars/opel-mokka/for-sale/92b85326c2d2,White,SUV,Gas,1200
contactcars.com/ar/new-cars/mg-one/for-sale/93ba49318996,Red,SUV,Gas,1500
contactcars.com/ar/new-cars/skoda-kodiaq/for-sale/c110288a3b04,Gray,SUV,Gas,1400
contactcars.com/ar/used-cars/citroen-c5_aircross/26e47171ce43,Black,SUV,Gas,1600
contactcars.com/ar/new-cars/mercedes-c200/for-sale/660e53e0282e,Black,Sedan,Gas,2000
contactcars.com/ar/used-cars/mercedes-c180/d7107a8761c1,Gray,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-c180/03f87dc70ca5,White,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-c180/771685f9c102,Black,Sedan,Gas,1500
contactcars.com/ar/used-cars/volkswagen-passat/a231fc3d524c,Blue,Sedan,Gas,1400
contactcars.com/ar/new-cars/soueast-s_06/for-sale/29b91e5f7804,White,SUV,Gas,1600
contactcars.com/ar/used-cars/chevrolet-lanos/6de3ec070fb6,Silver,Sedan,Gas,1500
contactcars.com/ar/new-cars/soueast-s_06/for-sale/c81d08df2748,Black,SUV,Gas,1600
contactcars.com/ar/new-cars/avatr-11/for-sale/efabcec5d94f,Gray,SUV,Electric,
contactcars.com/ar/new-cars/changan-cs55_plus/for-sale/d5872c1fb00b,Beige,Hatchback,Gas,1500
contactcars.com/ar/new-cars/chevrolet-optra/for-sale/b7681cbe34fa,Black,Sedan,Gas,1500
contactcars.com/ar/new-cars/jetour-dashing/for-sale/4b29f32d090e,White,Hatchback,Gas,1600
contactcars.com/ar/new-cars/skoda-octavia/for-sale/b8f54ffb1d40,Gray,Sedan,Gas,1400
contactcars.com/ar/new-cars/skoda-superb/for-sale/a6b00351c11f,Gray,Sedan,Gas,2000
contactcars.com/ar/used-cars/volkswagen-tiguan/01c5ade601f6,Silver,SUV,Gas,1400
contactcars.com/ar/used-cars/mitsubishi-lancer/84bd7baf6350,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/samsung-q5/0ebda38eb460,Bronze,Sedan,Gas,2000
contactcars.com/ar/used-cars/bmw-320i/5f92d7ad435d,Navy Blue,Sedan,Gas,2000
contactcars.com/ar/used-cars/nissan-qashqai/a12f4420fb5a,Black,SUV,Gas,1200
contactcars.com/ar/new-cars/cupra-leon/for-sale/1ad4a21def1a,Gray,Hatchback,Gas,1400
contactcars.com/ar/new-cars/mg-5/for-sale/a917f9207c7f,Blue,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-c180/baf1127394df,Red,Sedan,Gas,1500
contactcars.com/ar/used-cars/peugeot-5008/faeb11a41973,Gray,SUV,Gas,1600
contactcars.com/ar/used-cars/mercedes-cla_200/ba716d81db09,Black,Sedan,Gas,1300
contactcars.com/ar/used-cars/mercedes-cls_350/b36e782c2e86,White,Sedan,Gas,2000
contactcars.com/ar/used-cars/land_rover-range_rover/e4b32e6b7e13,Gray,SUV,Gas,2000
contactcars.com/ar/used-cars/porsche-cayenne_new/1d90fe1cc6a2,Black,SUV,Gas,2000
contactcars.com/ar/used-cars/bmw-430i_convertible/ad0e3cac0be1,White,Cabriolet,Gas,2000
contactcars.com/ar/used-cars/land_rover-range_rover/fe402a052001,Dark Grey,SUV,Hybrid,2000
contactcars.com/ar/used-cars/bmw-x7/1e4dfd49e5cc,Black,SUV,Gas,4400
contactcars.com/ar/new-cars/skoda-kodiaq/for-sale/d980fa4b1e15,Black,SUV,Gas,1400
contactcars.com/ar/used-cars/kia-grand_cerato/a486952f2307,Red,Sedan,Gas,1600
contactcars.com/ar/new-cars/cupra-terramar/for-sale/58d2a1c9af40,Navy Blue,SUV,Gas,1600
contactcars.com/ar/used-cars/bmw-x7/145ffd187e7d,Black,SUV,Gas,4400
contactcars.com/ar/new-cars/mercedes-glc_300_coupe/for-sale/9c942c3bdf33,White,Coupe,Gas,2000
contactcars.com/ar/used-cars/bmw-x6/b43681c7fb76,White,Coupe,Gas,3000
contactcars.com/ar/new-cars/baic-bj30/for-sale/cbf243531915,Black,SUV,Hybrid,1500
contactcars.com/ar/used-cars/opel-corsa/5e5f6e1e749e,Gray,Hatchback,Gas,1200
contactcars.com/ar/new-cars/mg-7/for-sale/d2d5755ba23c,Green,Sedan,Gas,1500
contactcars.com/ar/new-cars/mg-7/for-sale/51177dfc28cc,Green,Sedan,Gas,1500
contactcars.com/ar/new-cars/skoda-karoq/for-sale/ce8efec8d381,Gray,SUV,Gas,1400
contactcars.com/ar/new-cars/mg-rx5/for-sale/5af25277e9f9,Blue,SUV,Gas,1600
contactcars.com/ar/new-cars/toyota-urban_cruiser/for-sale/402d1de1934c,Blue,SUV,Gas,1500
contactcars.com/ar/new-cars/toyota-corolla/for-sale/745a41c1f178,Navy Blue,Sedan,Gas,1500
contactcars.com/ar/new-cars/toyota-fortuner/for-sale/80e84dc35dc5,White,SUV,Gas,4000
contactcars.com/ar/new-cars/hyundai-tucson/for-sale/6134d75ea448,Black,SUV,Gas,1600
contactcars.com/ar/new-cars/suzuki-swift/for-sale/c76dbab9c89a,Silver,Hatchback,Diesel,1200
contactcars.com/ar/new-cars/cupra-terramar/for-sale/cbb58a26a92b,Dark Grey,SUV,Gas,1400
contactcars.com/ar/new-cars/audi-a3/for-sale/b5141fc08a97,Black,Sedan,Gas,1400
contactcars.com/ar/used-cars/mercedes-c200/e7f5655b773b,White,Sedan,Gas,1600
contactcars.com/ar/new-cars/mercedes-v300/for-sale/5ced2e8132b3,Black,Van,Gas,2000
contactcars.com/ar/new-cars/audi-q2/for-sale/b8e712557f3c,Black,SUV,Gas,1400
contactcars.com/ar/new-cars/nissan-sunny/for-sale/1f4873e423c2,Bronze,Sedan,Gas,1500
contactcars.com/ar/new-cars/audi-a5/for-sale/5f9c4e112931,White,Sedan,Gas,2000
contactcars.com/ar/used-cars/hyundai-accent/2f32812c4d4f,Maroon,Sedan,Gas,1600
contactcars.com/ar/used-cars/kia-cerato/37701b10b412,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/chevrolet-lanos/4dc6aee3ca51,Silver,Sedan,Gas,1600
contactcars.com/ar/used-cars/kia-picanto/cad9808efa70,Gray,Hatchback,Gas,1200
contactcars.com/ar/new-cars/audi-a5/for-sale/be95cd92ed91,Gray,Sedan,Gas,2000
contactcars.com/ar/new-cars/audi-a5/for-sale/58e7773dd687,Black,Sedan,Gas,2000
contactcars.com/ar/used-cars/hyundai-verna/3d250d8f1c88,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/bmw-x3/a084a47aec13,Black,SUV,Gas,2900
contactcars.com/ar/new-cars/skoda-octavia/for-sale/c4b484b5f845,White,Sedan,Gas,1400
contactcars.com/ar/used-cars/hyundai-elantra/1b65d081c573,Silver,Sedan,Gas,1600
contactcars.com/ar/new-cars/land_rover-range_rover_evoque/for-sale/c4a7510411e6,Black,SUV,Gas,1500
contactcars.com/ar/used-cars/mercedes-e200/d4bdbb2a46d0,Black,Sedan,Gas,2000
contactcars.com/ar/new-cars/jaguar-f_pace/for-sale/635671df1c7d,Black,SUV,Gas,2000
contactcars.com/ar/new-cars/mercedes-e200/for-sale/75cfaa86a3c6,Black,Sedan,Gas,2000
contactcars.com/ar/new-cars/mercedes-v300/for-sale/aa8f6c3d733e,Gray,Van,Gas,2000
contactcars.com/ar/new-cars/mercedes-c200/for-sale/dc43dd20ba66,Black,Sedan,Gas,1500
contactcars.com/ar/new-cars/nissan-sunny/for-sale/9b7a066c9a3b,Gray,Sedan,Gas,1500
contactcars.com/ar/new-cars/mitsubishi-eclipse/for-sale/40fafa0f5c74,Silver,SUV,Gas,1500
contactcars.com/ar/new-cars/gac-empow/for-sale/25091ccca8f4,Green,Sedan,Gas,1500
contactcars.com/ar/used-cars/hyundai-viva/578c6dbb9f53,Champagne,Sedan,Gas,1500
contactcars.com/ar/used-cars/gac-emkoo/c13ca253e40a,White,SUV,Gas,1500
contactcars.com/ar/used-cars/mini-john_cooper_works/72602c2ca044,Green,Hatchback,Gas,2000
contactcars.com/ar/used-cars/nissan-juke/b2f42a4c1940,Silver,Hatchback,Gas,1600
contactcars.com/ar/new-cars/mercedes-glc_300/for-sale/d35ccda8ceac,White,SUV,Gas,1500
contactcars.com/ar/new-cars/volkswagen-tayron/for-sale/49b2cf88a4e4,Gray,SUV,Gas,1400
contactcars.com/ar/new-cars/range_rover-evoque/for-sale/71abed230f87,White,SUV,Gas,1500
contactcars.com/ar/used-cars/bmw-x6/65dee97de5ec,Blue,SUV,Gas,4400
contactcars.com/ar/new-cars/jetour-dashing/for-sale/937c44ee8f5b,Navy Blue,SUV,Gas,1500
contactcars.com/ar/new-cars/mg-7/for-sale/07c1f283af0a,Green,Sedan,Gas,1500
contactcars.com/ar/used-cars/bmw-218i/8fb8e56dfad5,Silver,SUV,Gas,1400
contactcars.com/ar/new-cars/chery-tiggo_8/for-sale/8fce0787e4b2,Black,SUV,Gas,1500
contactcars.com/ar/new-cars/mg-5/for-sale/b3a2d96024d6,White,Sedan,Gas,1500
contactcars.com/ar/used-cars/speranza-a620/e8806284d5ba,Black,Sedan,Gas,2000
contactcars.com/ar/new-cars/renault-austral/for-sale/ba93b1f9b50c,Black,Sedan,Gas,1300
contactcars.com/ar/new-cars/renault-duster/for-sale/17787efe2aae,White,SUV,Gas,1600
contactcars.com/ar/used-cars/nissan-x_trail/7521be7a8886,Black,SUV,Gas,2500
contactcars.com/ar/new-cars/skoda-kodiaq/for-sale/d81f83edb5ca,Black,SUV,Gas,1400
contactcars.com/ar/new-cars/mg-zs/for-sale/1a7ee3f6a1de,Silver,SUV,Gas,1500
contactcars.com/ar/new-cars/hyundai-tucson/for-sale/16a7fa7e64e2,Black,SUV,Gas,1600
contactcars.com/ar/new-cars/volkswagen-tiguan/for-sale/b7760d5a26ea,Dark Grey,SUV,Gas,1400
contactcars.com/ar/new-cars/suzuki-dzire/for-sale/bf333cf9e017,Gray,Sedan,Gas,1200
contactcars.com/ar/new-cars/seat-ateca/for-sale/417d26ec1397,Gray,SUV,Gas,1400
contactcars.com/ar/used-cars/mitsubishi-mirage/2b9418d6674a,Red,Hatchback,Gas,1200
contactcars.com/ar/used-cars/mercedes-c180/2781233f0025,,,,
contactcars.com/ar/new-cars/cupra-leon/for-sale/2db72689118f,Gray,Hatchback,Gas,1400
contactcars.com/ar/new-cars/mg-hs/for-sale/fc1a4daae035,Black,SUV,Gas,1500
contactcars.com/ar/new-cars/peugeot-3008/for-sale/22a14cbfb34b,Turquoise,SUV,Gas,1600
contactcars.com/ar/new-cars/mg-7/for-sale/971d12101d79,White,Sedan,Gas,1500
contactcars.com/ar/new-cars/renault-duster/for-sale/b3261b50d2b6,Green,SUV,Gas,1300
contactcars.com/ar/used-cars/skoda-octavia_a5/80519fb31cd5,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/volvo-s80/894c785a9d0c,Black,Sedan,Diesel,1600
contactcars.com/ar/new-cars/changan-cs55_plus/for-sale/7e721217d57b,Maroon,SUV,Gas,1500
contactcars.com/ar/new-cars/seat-ibiza/for-sale/3988b5690d3a,White,Hatchback,Gas,1600
contactcars.com/ar/new-cars/cupra-terramar/for-sale/934a13d1df49,Black,SUV,Gas,1400
contactcars.com/ar/used-cars/nissan-qashqai/ca45318be89d,Gray,,Gas,1200
contactcars.com/ar/new-cars/cupra-terramar/for-sale/092bc6de5814,White,SUV,Gas,1400
contactcars.com/ar/new-cars/nissan-qashqai/for-sale/75367a830933,Green,SUV,Gas,1300
contactcars.com/ar/used-cars/ford-focus/f89fa2116dcf,Silver,Sedan,Gas,1000
contactcars.com/ar/used-cars/geely-gx3_pro/01c12cbccde7,Gray,SUV,Gas,1500
contactcars.com/ar/new-cars/jetour-t1/for-sale/6b4150ca55de,Baby Blue,SUV,Gas,1500
contactcars.com/ar/used-cars/nissan-sunny/2cc7f6a34e0c,Red,Sedan,Gas,1400
contactcars.com/ar/used-cars/mercedes-s350/9e5f953434ed,Black,Sedan,Gas,3500
contactcars.com/ar/new-cars/jetour-t2/for-sale/e52dad76d229,Dark Grey,SUV,Gas,1500
contactcars.com/ar/used-cars/mercedes-e200/470acf0167c9,Champagne,Sedan,Gas,2000
contactcars.com/ar/new-cars/mercedes-e200/for-sale/fb3d7cea7bc7,Black,Sedan,Gas,2000
contactcars.com/ar/new-cars/mercedes-c180/for-sale/3c51d6505a35,Black,Sedan,Gas,1500
contactcars.com/ar/new-cars/byd-song_l/for-sale/137952cfe691,Gray,SUV,Electric,
contactcars.com/ar/used-cars/mercedes-s560/ec6ad955f910,White,Sedan,Gas,4000
contactcars.com/ar/used-cars/mercedes-e_180/9e88d50fc780,White,Sedan,Gas,1600
contactcars.com/ar/used-cars/mercedes-e350/9f3bbd37736a,Black,Sedan,Gas,2000
contactcars.com/ar/used-cars/opel-cross_land/04660f5d0822,Gray,Hatchback,Gas,1200
contactcars.com/ar/used-cars/bmw-x3/ca31e654c3c2,White,SUV,Gas,2000
contactcars.com/ar/used-cars/bmw-320i/ca9290caebc5,White,Sedan,Gas,1600
contactcars.com/ar/used-cars/renault-megane/2d693d5134ea,Gray,Sedan,Gas,1600
contactcars.com/ar/used-cars/mercedes-e200/6b359dedcc5c,White,Sedan,Gas,2000
contactcars.com/ar/used-cars/mercedes-gls_580/60fc26f74335,Silver,SUV,Gas,4000
contactcars.com/ar/new-cars/mercedes-c180/for-sale/8bd9c8d30477,Silver,Sedan,Gas,1500
contactcars.com/ar/used-cars/bmw-520i/21ece9f4f215,Navy Blue,Sedan,Gas,2000
contactcars.com/ar/new-cars/honda-e:np2/for-sale/6093b47df917,Silver,SUV,Electric,
contactcars.com/ar/used-cars/mercedes-a180/bcb121766045,Dark Grey,Sedan,Diesel,1300
contactcars.com/ar/used-cars/jaguar-xfr/4df02efc584b,Black,Sedan,Gas,2000
contactcars.com/ar/new-cars/skoda-octavia/for-sale/f9f55840cc0a,Black,Sedan,Gas,1400
contactcars.com/ar/new-cars/skoda-karoq/for-sale/d578992d4bbd,Gray,SUV,Gas,1400
contactcars.com/ar/new-cars/soueast-s_09/for-sale/34ef6e04d0b8,White,SUV,Gas,1600
contactcars.com/ar/new-cars/skoda-kodiaq/for-sale/6277571cea76,Gray,SUV,Gas,1400
contactcars.com/ar/new-cars/audi-a5/for-sale/5739fc754ab8,Black,Sedan,Gas,2000
contactcars.com/ar/used-cars/porsche-cayenne_s/7bfb9d701d63,Dark Grey,SUV,Gas,2900
contactcars.com/ar/used-cars/opel-astra/953f282dec67,Navy Blue,Sedan,Diesel,1600
contactcars.com/ar/used-cars/toyota-corolla/81583ee23c04,Red,Sedan,Gas,1600
contactcars.com/ar/used-cars/mercedes-c180/72c59f16d54f,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/suzuki-alto/daf413a5f91c,Red,Hatchback,Natural Gas,800
contactcars.com/ar/used-cars/nissan-sunny/53593cfa155d,Bronze,Sedan,Gas,1500
contactcars.com/ar/used-cars/citroen-c4_grand_picasso/c3f1b77fe3f5,Baby Blue,SUV,Gas,1600
contactcars.com/ar/used-cars/soueast-a_5/dd7c668a2d80,White,SUV,Gas,1500
contactcars.com/ar/used-cars/volvo-s80/65514c072ff4,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/hyundai-verna/b19e82a8c3c7,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/bmw-318i/bcb3dfd91762,Gray,Sedan,Gas,1600
contactcars.com/ar/used-cars/skoda-kodiaq/688ca492f550,Baby Blue,SUV,Gas,1400
contactcars.com/ar/used-cars/mg-rx5_plus/350a51ff1e28,White,SUV,Gas,1500
contactcars.com/ar/used-cars/kia-pride/9a93f5787cdd,Blue,Sedan,Gas,1300
contactcars.com/ar/used-cars/chevrolet-cruze/06e99b083729,Maroon,Sedan,Gas,1600
contactcars.com/ar/used-cars/mercedes-e200/bdb7a5eb12fd,White,Sedan,Gas,2000
contactcars.com/ar/used-cars/bmw-x6/0a8fa606ecc6,Black,SUV,Gas,4400
contactcars.com/ar/used-cars/kia-rio/75382b61dd8a,Brown,Sedan,Gas,1400
contactcars.com/ar/used-cars/fiat-tipo/5ad8b75aedcd,Maroon,Sedan,Gas,1600
contactcars.com/ar/used-cars/opel-astra/08ed14f0c0f4,Navy Blue,Sedan,Gas,1600
contactcars.com/ar/used-cars/mercedes-e300/d61f2ac48313,White,Sedan,Gas,2000
contactcars.com/ar/used-cars/mercedes-c180/86b9c82d0f7a,Black,Sedan,Gas,1500
contactcars.com/ar/new-cars/hyundai-elantra_cn7/for-sale/17439c8c7410,White,Sedan,Gas,1500
contactcars.com/ar/new-cars/cadillac-escalade/for-sale/6548e25b765a,Black,SUV,Gas,6000
contactcars.com/ar/new-cars/bmw-ix1/for-sale/14e15c489128,Blue,SUV,Electric,
contactcars.com/ar/new-cars/mercedes-c180/for-sale/a2c9d670f1de,Dark Grey,Sedan,Gas,1500
contactcars.com/ar/used-cars/mercedes-c200/9ea382667210,Dark Grey,Sedan,Gas,1500
contactcars.com/ar/new-cars/kia-sportage/for-sale/21d413ff5b40,White,SUV,Gas,1600
contactcars.com/ar/used-cars/byd-f3/c1cfd7cc4c43,Red,Sedan,Gas,1500
contactcars.com/ar/new-cars/mercedes-glc_43/for-sale/11324dfecfe5,Black,SUV,Gas,2000
contactcars.com/ar/used-cars/skoda-kodiaq/6062684eeec1,White,SUV,Gas,1500
contactcars.com/ar/new-cars/renault-taliant/for-sale/d1623a83f722,Gray,Sedan,Gas,1000
contactcars.com/ar/used-cars/kia-pegas/f5cda4e659f4,,,,
contactcars.com/ar/used-cars/renault-clio/52c9ccfb3f13,Black,Sedan,Gas,1400
contactcars.com/ar/new-cars/citroen-c5_aircross/for-sale/72f0dfb51d75,Blue,SUV,Gas,1600
contactcars.com/ar/new-cars/fiat-ducato/for-sale/30c752a695aa,Gray,Van,Diesel,2200
contactcars.com/ar/new-cars/cupra-terramar/for-sale/c23015f87a1e,White,SUV,Gas,1400
contactcars.com/ar/used-cars/audi-a4/cc494f7163a1,White,Sedan,Gas,1800
contactcars.com/ar/used-cars/range_rover-evoque/2ab2da1b9c18,Silver,SUV,Gas,2000
contactcars.com/ar/new-cars/seat-ibiza/for-sale/d1cb6ac8d8a4,Gray,Hatchback,Gas,1600
contactcars.com/ar/new-cars/toyota-bz3x/for-sale/89c3c5e74d74,White,SUV,Electric,
contactcars.com/ar/new-cars/seat-leon/for-sale/175afe8d60e8,Gray,Hatchback,Gas,1400
contactcars.com/ar/used-cars/opel-insignia/5867b4a51bfd,Dark Grey,Sedan,Gas,1600
contactcars.com/ar/new-cars/nissan-sentra/for-sale/45eb6d2d9abc,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/volkswagen-golf/2db3b0f615da,Red,Hatchback,Gas,2000
contactcars.com/ar/new-cars/mercedes-g_500/for-sale/49cbf2e682c0,Black,SUV,Gas,4000
contactcars.com/ar/used-cars/mg-zs/7fdb7d067ca2,Black,SUV,Gas,1500
contactcars.com/ar/used-cars/toyota-corolla/c18c35b62d82,Silver,Sedan,Gas,1300
contactcars.com/ar/used-cars/skoda-kodiaq/aa71f48bd9d9,Silver,SUV,Gas,1400
contactcars.com/ar/used-cars/kia-sportage/b1144825d165,Black,SUV,Gas,1600
contactcars.com/ar/used-cars/audi-q3/fe724bd81055,Black,SUV,Gas,1400
contactcars.com/ar/used-cars/honda-civic/774cf9867fd7,Black,Sedan,Gas,1600
contactcars.com/ar/new-cars/mercedes-gla_200/for-sale/2bd5ddbe8177,White,SUV,Gas,1300
contactcars.com/ar/used-cars/kia-sportage/81c37704ee64,Bronze,SUV,Gas,1600
contactcars.com/ar/used-cars/peugeot-301/cdf99d09007b,,,,
contactcars.com/ar/new-cars/chery-tiggo_8/for-sale/79b3bdbecb23,Gray,SUV,Gas,1500
contactcars.com/ar/new-cars/jetour-x70/for-sale/0ea6b75cf231,Black,SUV,Gas,1500
contactcars.com/ar/new-cars/mg-zs/for-sale/3635b76c5642,Maroon,SUV,Gas,1500
contactcars.com/ar/used-cars/mercedes-c180/284b78a08c6f,Black,Sedan,Gas,1600
contactcars.com/ar/used-cars/fiat-tipo/9bc24edb759d,White,Sedan,Gas,1600
contactcars.com/ar/used-cars/senova-a1/0946f04416e2,Gray,Hatchback,Gas,1500
contactcars.com/ar/used-cars/kia-carens/51db14ce855b,Black,SUV,Gas,1600
contactcars.com/ar/used-cars/jetour-x95/9bec82b20584,Black,SUV,Gas,1600
contactcars.com/ar/used-cars/mg-zs/5c9f0baa9103,Red,Hatchback,Gas,1500
contactcars.com/ar/new-cars/mercedes-c180/for-sale/39dad177dfe3,Black,Sedan,Gas,1500
contactcars.com/ar/new-cars/land_rover-range_rover_evoque/for-sale/2b53feef600e,Black,SUV,Gas,1500
contactcars.com/ar/new-cars/land_rover-range_rover_evoque/for-sale/bb47d2657447,White,SUV,Gas,1500
contactcars.com/ar/new-cars/avatr-12/for-sale/f0814ea9e495,Gray,Sedan,Electric,
contactcars.com/ar/used-cars/renault-megane/24a2c7c6e41b,White,Sedan,Gas,1600
contactcars.com/ar/used-cars/changan-cs55_plus/fe5f50cf27d9,Blue,SUV,Gas,1500
contactcars.com/ar/new-cars/changan-cs55/for-sale/334d802970c2,Black,SUV,Gas,1500
contactcars.com/ar/new-cars/hyundai-i30/for-sale/9a9f49fad535,Maroon,Sedan,Hybrid,1200
contactcars.com/ar/new-cars/chery-tiggo_8/for-sale/aa3a0f9b6f4b,Silver,SUV,Gas,1500
contactcars.com/ar/new-cars/jmc-boarding/for-sale/a4e4f73a9aec,Red,Pickup,Diesel,2800
contactcars.com/ar/new-cars/changan-uni_t/for-sale/dc08b82fbde3,Baby Blue,SUV,Gas,1500
contactcars.com/ar/new-cars/geely-coolray/for-sale/4f6e6873583e,Black,SUV,Gas,1500
contactcars.com/ar/new-cars/hyundai-accent/for-sale/e388e6540371,Dark Grey,Sedan,Gas,1600
contactcars.com/ar/new-cars/haval-h7/for-sale/abbae198dd69,White,SUV,Hybrid,1500
contactcars.com/ar/new-cars/chery-arrizo_5/for-sale/6740696da51c,Gray,Sedan,Gas,1500
contactcars.com/ar/new-cars/haval-h6/for-sale/5afdf538d500,White,SUV,Gas,1500
contactcars.com/ar/new-cars/mitsubishi-eclipse/for-sale/ee0179505d44,Red,SUV,Gas,1600
contactcars.com/ar/new-cars/chery-tiggo_4_pro/for-sale/3e12f92ad5aa,Gray,SUV,Gas,1500
contactcars.com/ar/new-cars/mg-rx5/for-sale/17eee0d07aea,White,SUV,Gas,1400
contactcars.com/ar/used-cars/renault-megane/dbc1fe404492,White,Sedan,Diesel,1600
contactcars.com/ar/new-cars/kia-sportage/for-sale/cc2fb97365fd,Gray,SUV,Gas,1600
contactcars.com/ar/new-cars/kia-sportage/for-sale/eaf39a2e5987,Gray,SUV,Gas,1600
contactcars.com/ar/used-cars/volkswagen-passat/6cba8f58e553,Silver,Sedan,Diesel,1400
contactcars.com/ar/new-cars/volkswagen-t_roc/for-sale/06b509777451,Black,Hatchback,Gas,1400
contactcars.com/ar/used-cars/daihatsu-terios/8ca607f593a5,Black,SUV,Gas,1500
contactcars.com/ar/used-cars/chery-tiggo_3/af099709e173,Dark Grey,SUV,Gas,1600
contactcars.com/ar/used-cars/jeep-grand_cherokee/1dcfb68ab760,Navy Blue,SUV,Diesel,1600
contactcars.com/ar/used-cars/mini-cooper/6644e5b36219,Green,Hatchback,Gas,1500
contactcars.com/ar/used-cars/hummer-hummer_ev_suv/29c4a0788854,Black,Pickup,Electric,
contactcars.com/ar/used-cars/bmw-520i/b85413b1f755,Gray,Sedan,Gas,1600
contactcars.com/ar/new-cars/land_rover-range_rover/for-sale/3f1e205cd6ca,Navy Blue,SUV,Hybrid,3000
contactcars.com/ar/new-cars/jetour-x70/for-sale/c05b7e6287d1,Blue,SUV,Gas,1500
contactcars.com/ar/new-cars/jetour-t2/for-sale/e2ce626ae7a5,Black,SUV,Gas,1500
contactcars.com/ar/used-cars/jeep-cherokee/7c6577f3ef07,Bronze,SUV,Gas,3700
contactcars.com/ar/used-cars/honda-civic/92e3bec8398d,Blue,Sedan,Gas,1600
contactcars.com/ar/new-cars/chery-arrizo_5_facelift/for-sale/c243f474aa42,White,Sedan,Gas,1500
contactcars.com/ar/used-cars/hyundai-accent/dd0d7bb3c66e,,,,
contactcars.com/ar/used-cars/proton-persona/03f3e17d1a6b,Brown,Sedan,Gas,1600
contactcars.com/ar/new-cars/nissan-qashqai/for-sale/26e935f579ca,Beige,SUV,Gas,1300
contactcars.com/ar/new-cars/kia-sportage/for-sale/41981a1a42e2,Black,Hatchback,Gas,1600
contactcars.com/ar/new-cars/jetour-x90_plus/for-sale/8b8d9d02c91e,Gray,SUV,Gas,1600
contactcars.com/ar/new-cars/jetour-dashing/for-sale/43b2849f707e,White,SUV,Gas,1600
contactcars.com/ar/new-cars/jetour-t1/for-sale/80f550307ee4,White,SUV,Gas,1500
contactcars.com/ar/new-cars/nissan-qashqai/for-sale/facc5664f250,Navy Blue,SUV,Gas,1300
contactcars.com/ar/new-cars/skoda-kodiaq/for-sale/6d18925614a7,Black,SUV,Gas,1400
contactcars.com/ar/new-cars/skoda-octavia/for-sale/c1ea1c8d32c2,White,Sedan,Gas,1400
contactcars.com/ar/used-cars/mercedes-c200/a15ff2e31f1d,Gray,Sedan,Gas,1500
contactcars.com/ar/new-cars/mercedes-c200/for-sale/373fade611ff,White,Sedan,Gas,1500
contactcars.com/ar/new-cars/mercedes-glc_300_coupe/for-sale/3132e6956022,White,Coupe,Gas,2000
contactcars.com/ar/new-cars/xiaomi-yu7/for-sale/c087fc0f48c6,Silver,SUV,Electric,
contactcars.com/ar/new-cars/mercedes-glc_300/for-sale/e18daca8a112,White,Coupe,Gas,2000
contactcars.com/ar/new-cars/mercedes-eqa_260/for-sale/bc5e3337437c,White,SUV,Electric,
contactcars.com/ar/new-cars/byd-sealion/for-sale/f8291c260b5f,Beige,SUV,Electric,
contactcars.com/ar/new-cars/mercedes-gla_200/for-sale/ebc7f3758c31,Black,SUV,Gas,1300
contactcars.com/ar/new-cars/fangchengbao-leopard_3/for-sale/769ffdc69245,Black,SUV,Electric,
contactcars.com/ar/new-cars/mercedes-e200/for-sale/2c34d0b306e5,Black,Sedan,Gas,2000
contactcars.com/ar/new-cars/mercedes-gla_200/for-sale/e68fc0f7c3b2,Black,SUV,Gas,1300
contactcars.com/ar/new-cars/xiaomi-yu7/for-sale/0e63f983b2c0,Green,SUV,Electric,
contactcars.com/ar/new-cars/tesla-cybertruck/for-sale/263c794374ed,Silver,SUV,Electric,
contactcars.com/ar/new-cars/hummer-hummer_ev_suv/for-sale/bf824c2f3419,Gray,SUV,Electric,
contactcars.com/ar/used-cars/mercedes-a200/971ba1d0ef5c,Dark Grey,Sedan,Gas,1300
